Employee_ID,Monthly_Income_Predictions,Subtraction_scaled,Pay_Flag
52,4753.420316388057,0.25959257460758145,Fair
879,5291.733794219581,0.38948654305801844,Fair
519,3888.7737335783454,0.012097993612540906,Fair
23,5475.558209065811,-1.5255055869510015,Fair
319,6022.588995422713,-1.1147165547768867,Fair
675,3130.7845434434944,0.18870681592787972,Fair
433,4971.416337815066,0.7904671338024373,Fair
210,4355.0731811696305,-0.030295827650355732,Fair
620,4126.168119067385,0.9154719201565005,Fair
143,9053.698680008543,-5.242764344245131,Overpaid
51,4311.797729415937,-1.6050439975494613,Fair
167,6309.626697484762,1.2086712259730228,Fair
667,3256.2872023949567,-1.1394455215163855,Fair
82,5461.860606767461,0.5118543432536256,Fair
849,4408.443618574589,-1.4571905681410502,Fair
322,6074.947255629246,-0.04971007802018834,Fair
933,4809.168236066074,-0.10095535626890739,Fair
965,3933.6476561277523,-1.2878088123067033,Fair
887,4267.527048061465,-1.5872960991896645,Fair
67,4234.932085856497,1.4215221538608158,Fair
335,4584.686002480152,-0.8104055041448682,Fair
290,4543.849459852733,-0.27957571441451,Fair
340,5203.947019481886,-0.014885329815423646,Fair
830,6999.446704035376,-0.5081797292477073,Fair
284,5469.249759090032,-0.029153243051009213,Fair
501,3447.185217990676,-0.4102341420392286,Fair
665,4996.663359189296,1.5865182803346358,Fair
65,4956.107004530182,-0.08619653774149981,Fair
694,5614.364255799595,-0.2391841128229922,Fair
265,4772.892671924154,-0.5901893943664859,Fair
450,4306.499817529237,-0.412272664303263,Fair
581,4984.068789697255,-0.6926610041773366,Fair
784,4135.301034392094,-0.6100632128888682,Fair
21,5510.10855716946,1.2145528059591661,Fair
443,5398.690676014814,0.38640486270287583,Fair
822,4926.873418221049,1.192769742576836,Fair
747,4102.838716237721,-0.8014514950904712,Fair
297,5170.5995711473715,1.2439347363643978,Fair
500,5236.615726955386,-0.06954814987206007,Fair
573,4759.032492217435,1.48436595627651,Fair
262,5584.4346453749695,1.6288992651260843,Fair
805,5692.524858442675,0.5416270471009627,Fair
866,4367.637918282107,0.7673964269291493,Fair
683,4289.683042287848,1.079100361314489,Fair
558,3075.7500564735033,1.2722170754743778,Fair
612,3781.828323667218,-0.4101780613468056,Fair
622,5596.80218726216,1.630983062274186,Fair
529,3291.6021033560496,1.4426607750153597,Fair
882,4782.882623042011,-0.1132544044313247,Fair
189,4805.240841849297,0.5675708156058374,Fair
252,4118.766203141738,0.8021870670009327,Fair
102,4307.618853225025,-0.27267945770870444,Fair
946,5175.862221226875,0.3643985446446782,Fair
398,3901.2654468845826,-0.4138579779758297,Fair
888,5457.358665106016,0.29208701968750406,Fair
566,4987.825998827807,-0.08672152887827228,Fair
668,5363.122538634562,-0.8415305116356375,Fair
996,3953.406752751511,-0.9697355077840265,Fair
772,6033.060937417621,0.17807962076945902,Fair
331,5205.166182766802,-1.7194055979260061,Fair
599,3448.8101698821474,-0.6030901104954863,Fair
735,5391.405759334407,0.7081663236757343,Fair
366,4337.60807658707,-0.643700205296076,Fair
282,5026.362748433383,1.017954595418517,Fair
867,4733.928559624379,-0.04400721775510733,Fair
782,4012.769995716759,0.551475079221294,Fair
814,3916.231196842673,-0.2039852613478897,Fair
854,3046.2306652892635,-0.1365241821346792,Fair
464,4114.429375767549,-0.2928978854570981,Fair
208,4024.309601819018,-0.16207918897894116,Fair
514,5456.101555862368,0.4038877971031279,Fair
219,5566.646546098033,-1.0311683927912316,Fair
240,3908.4760794076915,-1.1003862440311132,Fair
964,6338.299925034154,-0.24715555410990522,Fair
356,4996.682618673192,1.1191513953703043,Fair
565,5402.059041418959,-0.09807421215532626,Fair
193,4946.327166706663,-0.3532042343853988,Fair
281,5044.838751305479,0.5932731017341162,Fair
192,3065.780711194355,0.09998794019052092,Fair
408,3257.6704401434517,0.8238516195052468,Fair
431,4561.366229392435,-1.1123094977102879,Fair
686,4182.106564531616,-0.09688731389234921,Fair
133,4802.546817176331,2.0178615545747944,Underpaid
708,5073.91037359619,-0.2496555113368847,Fair
524,4332.193955363582,-0.604111148383414,Fair
253,9679.338494279247,-1.042352341952453,Fair
721,4398.893052415657,1.6485616858563228,Fair
552,4139.676380734074,-0.30004575650884935,Fair
264,3962.6274606487514,-1.385656716979867,Fair
71,4095.867051316397,-0.3376694188252617,Fair
273,5614.798564781527,1.3693494607570755,Fair
113,7453.065084404743,0.03146987905582474,Fair
328,3064.85749321622,-0.844203282905811,Fair
116,3315.461680690899,-0.36378134546842317,Fair
324,3926.675991206428,-1.137423010314774,Fair
38,7132.298363063015,0.8159611957056078,Fair
868,4103.851506611216,0.11075004500536796,Fair
424,3720.843903008965,0.785387491329337,Fair
906,4544.290220139197,-1.202389090412074,Fair
835,4352.981851028427,-0.9815092127364792,Fair
948,5293.302809801524,0.14101659192923888,Fair
516,4954.480276691802,0.22875048702134373,Fair
531,6371.125405171609,-0.06334106939692005,Fair
603,6084.062036365061,1.478937137598477,Fair
755,4380.158520814188,0.1312632169562613,Fair
654,6125.251654168206,0.08615030599288075,Fair
279,3105.7259210375964,0.8124481844688848,Fair
840,6674.600675184787,-1.0606258356791478,Fair
695,5572.079926805414,2.457265578500851,Underpaid
3,4564.840521958005,-1.180624160232407,Fair
230,6071.074222223883,-0.7804414188921607,Fair
504,6586.662536018539,2.3652622468305635,Underpaid
991,5243.017670746459,1.3776261241365697,Fair
869,4335.001945600281,1.0700726647069723,Fair
915,6989.8668526103265,1.8832276399652863,Fair
619,5384.770480968173,-0.8674789749140853,Fair
200,5176.406303947585,0.5065616736080761,Fair
917,4160.715699010879,0.9447981625508889,Fair
955,4525.084592659809,-0.1266029493896142,Fair
438,4092.6499120714097,1.5717243965524674,Fair
656,4094.284493704829,-0.01205999677564576,Fair
66,3724.501589535619,0.6802591182947767,Fair
308,4118.920279012902,-0.9147524673585385,Fair
41,4339.4527365964295,-0.6982864313031115,Fair
591,4355.455949999611,-1.0688024992414944,Fair
795,4726.059661232934,1.5644106019954516,Fair
697,5434.3384567956555,-0.8046681426888017,Fair
505,3930.1311905458942,-0.2580157951885359,Fair
542,6272.7179707462765,1.8676198715194823,Fair
50,5513.589574759149,0.028893334562087942,Fair
604,5655.4906612797295,-0.08945374554775579,Fair
274,5262.806618058085,-0.6118996098962577,Fair
745,4527.535812676524,-0.0639753811418908,Fair
702,5856.533973711575,0.8792771323858153,Fair
687,6528.622363956139,0.38780204138858515,Fair
178,3262.168068412923,0.35446562255511693,Fair
301,5451.5557788831575,1.0824695128625177,Fair
354,3727.7539141664906,0.2797510637088965,Fair
203,5493.7482901076255,0.33350131603636296,Fair
237,5423.554532888769,-1.0929578858821956,Fair
150,4566.903761314334,-0.5087024039133167,Fair
448,3289.8230755934146,-0.8826221099907232,Fair
218,4747.5988132766015,-0.7739699413578285,Fair
723,4955.4185048058025,-0.5112672921812639,Fair
474,4617.104109752425,0.058665699590738835,Fair
653,4772.2429620326675,-1.38847364958219,Fair
303,3338.4177316239293,-0.19490427337422694,Fair
914,4717.053495241578,0.627434151967225,Fair
978,5409.590201967536,0.9786605271909699,Fair
717,6078.18232853984,0.09823999914462264,Fair
986,5008.412016010223,-0.9507796891195746,Fair
389,4270.152255866653,-1.2086938921934236,Fair
479,3306.6901352416317,-0.3035422602467658,Fair
492,4730.418652808847,-0.5633534850886175,Fair
423,4548.382215647784,0.1013614204061777,Fair
388,4760.0343414125655,-0.5367348791845907,Fair
860,5007.353880531173,0.3545184666271171,Fair
391,4196.032193253384,-0.5532834986261627,Fair
535,5470.213121043322,0.4000112251328728,Fair
353,4767.906134658479,1.2995001331649476,Fair
194,4221.517154572125,-0.46578578615662464,Fair
770,5923.830618544072,1.211895453612337,Fair
890,5242.408983436297,-1.4053190537920317,Fair
481,5621.583389293732,1.3286354213752058,Fair
56,5620.645441556895,-0.009549750562306041,Fair
117,4988.710697838151,0.6595831581042836,Fair
97,5682.603378094123,0.3117538581171833,Fair
142,3954.559242394233,-0.8085318234091325,Fair
958,4771.439131127556,-0.35073108073525444,Fair
918,4528.857725386629,0.3545497454367526,Fair
636,5003.338709953372,0.7676561853087825,Fair
598,5163.473830354884,0.4889849735505296,Fair
674,4130.295668812322,-0.5816782050997559,Fair
121,5659.839695089464,0.12169465171287176,Fair
811,5004.036669668243,-1.1080765555209826,Fair
930,4927.993106350251,-0.023263874888233414,Fair
63,7838.719499646107,-1.1026984118526961,Fair
809,4801.740564775713,-2.61207478923263,Overpaid
819,4517.507206093786,-0.09033457589409077,Fair
454,4125.83416548254,-0.20170465185697897,Fair
780,4983.877568614047,0.5507245678580761,Fair
415,5345.486336879374,-0.3121003268392129,Fair
4,4117.353805302297,0.4855408255748005,Fair
59,6806.443570399276,-0.8564923934275022,Fair
224,5267.779329514993,0.2634564960310875,Fair
222,6215.876042353706,1.038005817341764,Fair
466,4327.635643924596,0.6461353819923412,Fair
53,4288.817602761401,-0.8803792411894799,Fair
486,3921.7443276746108,-0.5383493211629362,Fair
709,5811.279324565103,-1.6668258469074828,Fair
156,4150.151289766142,-0.20970175113227218,Fair
707,4539.454854026858,-0.3570402919874088,Fair
249,4975.897611318472,-0.6294804559464823,Fair
442,4101.506531916795,6.393960235694251,Underpaid
904,5029.406341624234,1.5359163912691522,Fair
569,5177.027182473533,-0.07563699666293021,Fair
925,3953.7034326097323,-0.20055571610596873,Fair
292,5444.620380645208,0.5045716124116331,Fair
382,5437.445838709567,1.323418389422109,Fair
952,5281.907649828481,1.4269448637635498,Fair
762,4784.35814480866,0.054726379152863616,Fair
963,4956.879051354983,-0.3567343788212833,Fair
506,4725.94700904739,0.13665851184695296,Fair
815,3881.6123785358955,0.14001255577969884,Fair
861,5033.298861424077,0.399023726243895,Fair
341,3061.439203155427,0.8173833062320257,Fair
155,4977.61503045977,0.6829936031275502,Fair
916,4561.74566464051,-1.2933673429893286,Fair
777,5135.900492026312,0.882390623419548,Fair
838,4956.241820917451,-0.5779424106570745,Fair
323,4968.449171690449,-1.6053566550888394,Fair
643,4124.377868281389,1.1951562110047371,Fair
624,7189.9535909062715,0.21079613786729945,Fair
83,4990.624425400729,0.4991374114785973,Fair
621,4381.613654892199,0.7842397287389681,Fair
465,6980.239314711061,-1.6922266474010503,Fair
761,7867.00275526435,0.9051338419432043,Fair
334,5256.944544709396,-1.4329508816863394,Fair
11,6751.722401832714,-2.549254223891471,Overpaid
471,4177.57898446063,-1.6819535134040189,Fair
33,4815.399648106271,0.9432746530488287,Fair
934,3799.7997242484184,0.2597726670119831,Fair
383,4164.15442343431,-0.5154719620996878,Fair
726,6510.811201838529,-2.9535036069008527,Overpaid
631,3289.6833101289367,0.10268755510100962,Fair
959,3723.3140643487063,0.017287782852208604,Fair
968,5727.812436646467,0.46754424083781315,Fair
379,7368.445206731022,0.4948551725718533,Fair
90,4351.5735706314435,-0.00023149017287273766,Fair
214,4299.337693466048,-0.1050087918216812,Fair
987,4369.668912616797,-0.10385023153494227,Fair
134,3892.2191369180723,-0.7709447137539199,Fair
347,4803.888931229856,-0.4363808499341326,Fair
8,5447.466521195427,0.5784825461186871,Fair
658,3903.80689173007,-0.2701250717875032,Fair
321,4544.499169744218,0.8540973262699483,Fair
832,4127.879738636386,-0.35595786891192427,Fair
188,4384.618297945461,0.4924477266191045,Fair
553,4853.737323399779,-0.010121247124553997,Fair
305,3067.7396166706712,-0.06994744695207449,Fair
32,5230.285112777881,0.507675280580607,Fair
652,5226.758851196284,0.7560223487021549,Fair
241,4337.463630457853,0.08333998082381376,Fair
880,5793.421821410614,0.22868884494382577,Fair
175,4140.609228454156,-0.2690037248547614,Fair
246,5812.859215130162,-0.24479879175935804,Fair
57,4613.958290988749,1.267746539072647,Fair
799,5170.5321629537375,-0.03384641846743744,Fair
146,4802.517927950488,1.5246611211415133,Fair
91,6723.752949781999,-1.7324585144990172,Fair
393,4072.002225651516,-0.017929129444589846,Fair
311,6289.641362877924,-0.07964824462895514,Fair
360,6059.94966561966,-0.8683390443267792,Fair
94,7351.560512606274,-1.8927940417642384,Fair
738,5638.092236036075,-0.31343482519140226,Fair
377,3952.85725256718,-0.4393087854654647,Fair
244,4968.563103586459,1.3357393800441295,Fair
875,5671.530800369289,-1.3066718384796132,Fair
88,5624.189337615024,1.6198766045194617,Fair
215,4730.3897635830035,0.646118496361802,Fair
445,6045.933128011078,-1.7506267662546815,Fair
174,3469.544523979571,0.938085812580134,Fair
426,6310.930292570495,-1.6689556978480686,Fair
823,4790.589556848857,1.1752425379626723,Fair
119,4933.339819380104,0.06499711559320455,Fair
120,3352.0137858631497,0.4884109971019784,Fair
677,3906.4966030110627,-0.2871183961176644,Fair
1,5236.892185867688,-0.04256452127060705,Fair
395,5383.029972173329,0.23487383419082425,Fair
402,6357.924205270643,1.6610454521806592,Fair
405,4547.513442539428,0.7712382109822246,Fair
657,5241.978794751305,-0.44922460027308364,Fair
664,5786.598477930617,0.3083035813116284,Fair
163,5012.607200859378,-1.5111416808907028,Fair
115,4332.299699859511,0.7906424974174043,Fair
151,6056.928667800332,0.29413199711488197,Fair
626,6140.108471133397,-1.3118831556664443,Fair
628,5210.988228293936,0.9790575328860898,Fair
774,5003.085113784031,0.18792880203458445,Fair
544,3294.142419430617,-0.2244604478321497,Fair
478,4784.300366356973,0.37780674713235257,Fair
533,4820.622799498168,0.0441251818987579,Fair
513,4965.281223194347,-0.57256016781794,Fair
259,6875.766812680867,0.14739788482837252,Fair
625,5424.5258995766435,1.6562718044528928,Fair
898,4105.695037849655,-0.8038149684551426,Fair
136,5029.97858241034,-1.4419727595328367,Fair
